
#Team = 49ers Players:53
#team,firstName,lastName,position,jerseyNum,ovr,speed,acceleration,strength,agility,awareness,catching,carrying,throwPower,throwAccuracy,throwAccuracyShort,throwAccuracyMid,throwAccuracyDeep,kickPower,kickAccuracy,runBlock,passBlock,tackle,jumping,kickReturn,injury,stamina,toughness,trucking,elusiveness,bCVision,stiffArm,spinMove,jukeMove,impactBlocking,powerMoves,finesseMoves,blockShedding,pursuit,playRecognition,manCoverage,zoneCoverage,spectacularCatch,catchInTraffic,routeRunning,hitPower,press,release,playAction,throwOnTheRun,height,weight,yearsPro,totalSalary,signingBonus,plyrBirthdate,plyrHandedness,college
Steelers,Cameron,Sutton,CB,20,69,88,90,69,92,62,69,62,24,6,6,6,6,22,18,35,35,58,82,83,88,93,79,31,73,75,33,68,86,49,29,36,46,64,62,76,69,62,64,17,59,68,20,6,6,71,188,1,3241000,730000,2/27/1995,Right,Tennessee
Steelers,Morgan,Burnett,SS,42,84,86,88,74,84,83,72,65,30,11,15,10,10,20,15,35,35,78,91,50,85,92,84,20,55,52,25,62,65,66,55,43,62,79,83,80,81,72,67,21,85,75,20,15,15,73,209,8,10100000,4250000,1/13/1989,Right,Georgia Tech
Steelers,Terrell,Edmunds,SS,34,74,90,90,74,84,64,66,71,25,7,10,6,6,18,13,35,35,73,94,55,88,90,82,43,63,67,50,63,73,64,41,49,64,77,64,76,69,61,53,20,87,67,20,10,10,74,220,0,10697996,5860000,1/20/1997,Right,Virginia Tech
Steelers,Nat,Berhe,SS,31,65,87,90,66,85,64,61,65,30,11,15,10,10,20,15,35,35,67,85,45,92,88,74,49,64,59,35,60,64,62,55,45,45,65,64,62,61,60,35,13,80,65,15,15,15,72,194,4,790000,0,7/6/1991,Right,San Diego St.
Steelers,Sean,Davis,FS,21,73,90,91,75,87,78,70,74,27,11,15,10,10,18,17,19,25,66,87,56,90,90,85,40,65,64,29,62,73,62,37,45,42,62,78,67,64,63,46,17,85,61,27,15,15,73,202,2,4086000,1100000,10/23/1993,Right,Maryland
Steelers,Jordan,Dangerfield,FS,37,71,85,92,59,89,63,59,55,29,6,6,6,6,15,15,35,25,69,93,41,87,87,80,39,64,60,42,68,71,55,40,41,56,77,63,73,71,61,59,13,80,63,20,6,6,71,199,3,1200000,0,12/25/1990,Right,Towson State
Steelers,Marcus,Allen,FS,27,67,85,90,57,79,57,57,57,25,10,10,10,10,15,10,35,35,73,88,10,92,91,85,27,40,47,39,51,55,64,31,37,59,78,57,62,72,61,45,12,87,64,12,10,10,74,202,0,2707645,290000,8/8/1996,Right,Penn State
Steelers,Chris,Boswell,K,9,79,74,73,44,65,66,29,45,29,32,37,33,27,92,88,24,16,35,65,10,94,84,49,15,22,10,10,10,10,10,10,10,10,10,10,12,12,12,10,10,15,10,12,10,10,74,185,4,13720000,6000000,3/16/1991,Right,Rice
Steelers,Jordan,Berry,P,4,79,74,76,55,59,65,32,35,40,23,25,25,20,91,84,33,33,27,56,10,88,90,55,10,21,10,15,15,12,33,12,12,25,35,27,13,12,12,10,10,19,10,12,16,18,77,195,3,1887000,0,3/18/1991,Right,E. Kentucky
#Team = Texans Players:53
#team,firstName,lastName,position,jerseyNum,ovr,speed,acceleration,strength,agility,awareness,catching,carrying,throwPower,throwAccuracy,throwAccuracyShort,throwAccuracyMid,throwAccuracyDeep,kickPower,kickAccuracy,runBlock,passBlock,tackle,jumping,kickReturn,injury,stamina,toughness,trucking,elusiveness,bCVision,stiffArm,spinMove,jukeMove,impactBlocking,powerMoves,finesseMoves,blockShedding,pursuit,playRecognition,manCoverage,zoneCoverage,spectacularCatch,catchInTraffic,routeRunning,hitPower,press,release,playAction,throwOnTheRun,height,weight,yearsPro,totalSalary,signingBonus,plyrBirthdate,plyrHandedness,college
Texans,Deshaun,Watson,QB,4,82,84,88,61,87,84,38,65,91,83,86,81,82,25,25,27,23,34,81,10,89,97,87,49,80,88,54,75,86,42,10,10,22,34,19,15,20,32,34,19,22,10,25,84,86,74,221,1,13916000,8260000,9/14/1995,Right,Clemson
Texans,Joe,Webb III,QB,5,68,88,90,65,91,68,71,77,89,71,74,68,71,25,24,26,25,33,95,75,88,85,72,65,77,72,35,76,85,30,10,10,25,47,15,15,20,74,62,39,12,10,68,54,79,76,235,8,915000,0,11/14/1986,Right,UAB
Texans,Brandon,Weeden,QB,3,62,74,78,52,70,64,40,64,90,74,80,73,69,15,22,14,15,14,69,10,89,95,87,21,20,40,22,45,50,14,10,10,15,25,12,13,13,15,15,10,10,10,15,72,73,76,230,6,790000,90000,10/14/1983,Right,Oklahoma St.
Texans,Lamar,Miller,HB,26,85,91,91,68,94,84,70,89,35,25,35,25,15,19,15,35,53,40,89,74,87,90,75,72,84,83,73,80,89,39,10,10,35,33,12,15,25,63,63,59,20,20,65,15,15,70,220,6,23000000,4000000,4/25/1991,Right,Miami
Texans,D'Onta,Foreman,HB,27,75,90,88,81,87,82,60,82,27,14,18,14,10,19,17,48,60,36,80,68,87,92,81,85,73,83,84,71,79,46,17,11,32,38,39,20,31,48,50,44,38,27,40,10,23,73,233,1,3382000,760000,4/24/1996,Right,Texas
Texans,Alfred,Blue,HB,28,68,86,90,67,79,76,64,85,30,25,30,25,20,25,25,40,64,29,81,72,79,84,78,83,65,82,82,74,80,47,10,10,11,40,20,15,20,66,72,56,20,20,64,15,15,74,222,4,790000,90000,4/27/1991,Right,LSU
Texans,DeAndre,Hopkins,WR,10,94,92,93,66,92,92,98,81,35,11,15,10,10,20,20,59,44,42,93,72,94,95,90,54,78,93,72,77,89,49,30,32,45,30,28,32,35,97,96,93,35,40,93,15,15,73,215,5,81415000,7500000,6/6/1992,Right,Clemson
Texans,Will,Fuller V,WR,15,81,95,93,59,92,81,83,77,35,10,15,10,6,23,22,57,37,28,86,75,86,90,78,42,82,85,48,77,84,45,11,11,21,23,21,16,24,84,82,83,15,16,76,6,10,72,185,2,10100000,5600000,4/16/1994,Right,Notre Dame
Texans,Bruce,Ellington,WR,12,77,90,87,56,94,82,85,69,35,20,25,20,15,30,30,35,40,25,90,84,87,94,86,46,87,84,45,84,87,44,10,10,33,35,20,13,25,77,83,77,12,18,68,10,15,69,197,4,730000,420000,8/22/1991,Right,South Carolina
Texans,Keke,Coutee,WR,16,72,92,90,60,88,62,79,74,25,15,20,15,10,17,12,30,26,24,83,79,89,93,77,28,83,83,55,80,86,28,10,10,18,27,18,12,17,78,74,77,18,15,70,15,20,71,180,0,3144044,720000,1/14/1997,Right,Texas Tech
Texans,Sammie,Coates Jr,WR,18,67,91,91,75,86,62,77,73,42,22,24,22,20,20,20,55,45,40,93,79,88,89,85,74,66,79,79,76,78,62,10,10,45,35,25,20,25,79,81,63,12,15,76,22,19,73,212,3,705000,20000,3/31/1993,Right,Auburn
Texans,Vyncint,Smith,WR,17,63,93,93,46,87,52,78,62,30,19,27,20,12,18,13,39,35,44,93,60,85,87,77,44,74,73,46,72,79,41,18,24,30,38,23,18,26,73,70,65,43,18,57,22,26,75,195,0,1710000,10000,6/9/1996,Right,N/A
Texans,Ryan,Griffin,TE,84,75,74,84,70,81,70,83,72,30,10,15,10,6,33,35,70,55,50,82,30,88,86,73,65,51,74,64,63,69,66,30,20,54,29,15,12,15,77,77,64,20,10,80,6,10,78,265,5,5375000,2620000,1/11/1990,Right,Connecticut
Texans,Jordan,Akins,TE,88,70,75,81,74,73,58,79,72,45,28,36,27,22,18,12,54,53,28,84,56,82,86,80,70,64,71,67,70,72,67,20,20,25,26,15,12,14,76,78,65,15,10,63,15,30,75,250,0,3325109,760000,4/19/1992,Right,UCF
Texans,Jordan,Thomas,TE,83,66,80,86,65,73,53,78,72,19,10,15,10,6,17,14,52,53,23,73,10,88,84,82,70,52,65,72,58,70,62,10,10,25,24,15,12,18,79,75,60,12,10,62,6,10,78,265,0,2533411,110000,8/2/1996,Right,Mississippi St.
Texans,Martinas,Rankin,LT,75,67,72,82,81,72,60,20,24,18,6,6,6,6,25,17,76,72,32,72,11,87,85,86,28,10,10,20,12,14,84,10,10,32,35,10,12,12,13,17,7,33,10,15,6,6,77,305,0,3722694,900000,10/20/1994,Right,Mississippi St.
Texans,Julie'n,Davenport,LT,70,66,57,75,85,67,63,30,23,30,6,6,6,6,25,25,71,73,28,72,10,91,82,80,28,17,22,15,13,18,81,10,10,25,24,15,15,20,24,26,14,22,10,18,6,6,79,318,1,2944000,580000,1/9/1995,Right,Bucknell
Texans,Seantrel,Henderson,RT,76,68,70,83,83,59,70,35,40,25,6,6,6,6,28,15,75,72,40,75,11,82,70,65,24,10,10,10,20,21,81,10,10,39,25,10,12,12,12,15,6,26,10,12,6,6,79,331,4,2281250,500000,1/21/1992,Right,Miami
Texans,Senio,Kelemete,LG,64,73,64,78,86,66,77,29,40,14,6,6,6,6,13,13,73,76,67,69,10,84,79,92,25,10,10,15,10,10,82,70,45,59,65,32,12,12,18,21,24,65,10,15,6,6,75,300,6,9750000,2250000,5/10/1990,Right,Washington
Texans,Zach,Fulton,RG,73,81,67,84,85,53,85,20,25,20,6,6,6,6,20,20,73,84,35,64,10,92,74,87,15,10,10,10,10,10,80,10,10,20,35,20,12,15,12,10,6,20,10,12,6,6,77,316,4,21000000,7000000,9/23/1991,Right,Tennessee
Texans,Nick,Martin,C,66,71,65,79,85,59,80,26,36,27,6,6,6,6,25,25,77,75,33,76,10,85,89,84,27,12,10,29,10,10,80,10,10,20,30,15,12,15,15,15,8,47,10,15,6,6,76,300,2,4770000,1670000,7/28/1993,Right,Notre Dame
Texans,Greg,Mancz,C,65,65,70,78,87,59,68,24,22,15,6,6,6,6,21,22,72,72,25,74,10,90,86,84,15,10,10,10,10,10,79,10,10,18,23,14,20,19,15,15,6,24,10,15,6,6,76,310,3,3907000,500000,4/23/1992,Right,Toledo
Texans,J.J.,Watt,LE,99,98,78,83,97,77,97,78,67,20,6,6,6,6,10,10,45,45,93,87,10,79,95,98,60,32,55,49,33,35,94,91,86,93,93,97,23,29,71,70,44,87,15,62,6,6,77,295,7,112000000,10000000,3/22/1989,Right,Wisconsin
Texans,Carlos,Watkins,LE,91,72,74,83,86,76,71,45,39,16,6,6,6,6,15,15,45,45,76,70,10,91,80,86,38,25,41,37,22,28,82,68,75,73,77,71,24,33,35,38,14,78,24,16,6,6,75,309,1,2776000,420000,12/5/1993,Right,Clemson
Texans,Christian,Covington,RE,95,75,76,86,78,65,80,44,40,10,6,6,6,6,15,14,45,45,75,80,10,81,80,75,23,14,10,10,10,10,79,79,61,83,81,80,16,25,12,10,5,72,10,12,6,6,74,305,3,1800000,200000,10/16/1993,Right,Rice
Texans,Joel,Heath,RE,93,72,72,82,82,70,75,38,55,20,6,6,6,6,20,20,45,45,76,79,10,89,84,78,35,10,20,35,10,10,85,76,63,67,74,75,13,18,15,15,9,75,11,15,6,6,78,300,2,1620000,0,6/8/1993,Right,Michigan St.
Texans,Angelo,Blackson,RE,97,70,73,83,76,66,64,29,39,21,6,6,6,6,21,15,45,45,82,80,10,90,73,76,29,10,10,25,20,15,79,77,54,76,78,64,15,20,20,17,9,77,20,25,6,6,76,318,3,850000,280000,11/14/1992,Right,Auburn
Texans,D.J.,Reader,DT,98,82,61,78,87,67,89,29,31,24,6,6,6,6,17,17,45,44,80,77,9,88,83,84,29,15,18,25,17,16,85,84,68,84,85,89,18,26,16,14,7,79,13,15,6,6,75,335,2,2550000,210000,7/1/1994,Right,Clemson
Texans,Brandon,Dunn,DT,92,71,67,81,78,53,79,32,42,36,6,6,6,6,20,15,45,45,79,78,10,90,75,85,25,15,20,28,21,22,85,75,68,74,78,79,18,26,15,25,8,78,25,25,6,6,74,310,4,1480000,0,9/5/1992,Right,Louisville
Texans,Whitney,Mercilus,LOLB,59,82,82,89,75,80,86,45,49,20,6,6,6,6,25,15,45,45,87,83,10,95,86,72,35,25,22,45,49,44,85,77,63,78,82,86,61,71,25,15,8,85,30,15,6,6,76,265,6,30400000,5250000,7/21/1990,Right,Illinois
Texans,Peter,Kalambayi,LOLB,58,67,86,89,70,78,54,47,50,17,6,6,6,6,14,12,45,45,77,82,10,90,86,83,32,37,28,30,28,35,74,63,74,73,78,54,49,58,20,25,11,76,33,21,6,6,75,243,0,2533411,110000,6/26/1995,Right,Stanford
Texans,Jadeveon,Clowney,ROLB,90,91,87,90,84,87,94,49,59,35,6,6,6,6,21,20,45,45,85,89,10,82,84,79,54,42,55,60,50,55,93,89,77,88,92,94,54,64,44,40,8,86,35,15,6,6,77,270,4,14536000,3620000,2/14/1993,Right,South Carolina
Texans,Brennan,Scarlett,ROLB,57,71,80,88,79,78,65,42,32,27,10,12,11,8,37,16,45,45,72,82,10,76,84,81,35,25,39,42,28,34,72,74,59,79,83,65,48,60,28,31,16,76,24,25,6,6,76,260,2,1620000,0,7/31/1993,Right,Stanford
Texans,Duke,Ejiofor,ROLB,53,68,78,85,81,80,60,48,52,20,6,6,6,6,16,12,45,45,78,79,10,86,78,79,28,36,39,36,26,39,85,65,76,75,78,60,43,53,28,30,9,80,23,20,6,6,76,270,0,2600262,180000,4/24/1995,Right,Wake Forest
Texans,Zach,Cunningham,MLB,41,79,83,89,77,87,80,59,51,25,6,6,6,6,20,20,45,45,84,84,10,91,91,87,43,37,44,48,24,37,63,49,60,83,87,80,69,67,36,31,8,78,48,25,6,6,75,237,1,4482000,1390000,12/12/1994,Right,Vanderbilt
Texans,Benardrick,McKinney,MLB,55,79,84,88,69,80,83,52,54,25,6,6,6,6,20,20,45,45,88,90,10,94,84,78,50,25,29,47,25,30,86,60,49,86,91,83,49,59,15,15,8,88,42,12,6,6,76,260,3,38413880,13280000,11/19/1992,Right,Mississippi St.
Texans,Dylan,Cole,MLB,51,75,85,90,84,82,69,57,53,25,6,6,6,6,22,29,45,45,81,92,10,86,87,89,57,54,49,58,52,47,76,63,57,68,79,69,69,80,51,55,12,82,42,16,6,6,72,220,1,1665000,0,5/19/1994,Right,Missouri State
Texans,Ben,Heeney,MLB,50,68,86,88,73,79,63,68,64,20,6,6,6,6,14,17,45,45,79,83,10,85,91,77,61,35,60,58,62,58,78,62,49,67,81,63,72,70,45,49,15,73,52,25,6,6,72,231,3,705000,0,5/13/1993,Right,Kansas
Texans,Brian,Peters,MLB,52,65,84,87,68,84,70,64,54,25,6,6,6,6,15,19,45,45,74,81,13,90,88,78,51,27,46,51,37,30,78,61,51,68,76,70,58,69,35,33,8,76,44,33,6,6,75,240,4,865000,30000,10/31/1988,Right,Northwestern
Texans,Johnathan,Joseph,CB,24,85,89,88,54,88,92,74,60,27,6,6,6,6,10,11,35,35,59,92,64,86,96,68,25,42,60,15,73,85,56,20,41,42,66,92,87,82,60,40,21,43,81,15,6,6,71,185,12,5300000,4700000,4/16/1984,Right,South Carolina
Texans,Kayvon,Webster,CB,36,81,90,92,58,88,81,59,64,35,6,6,6,6,20,20,35,35,71,87,45,91,95,88,33,71,65,39,70,74,55,40,50,49,66,81,81,79,60,40,16,70,79,33,6,6,71,192,5,1460000,790000,2/1/1991,Right,USF
Texans,Aaron,Colvin,CB,22,79,89,90,57,89,81,55,61,35,6,6,6,6,20,20,35,35,63,86,45,81,87,76,24,70,69,30,64,71,48,36,45,41,63,81,80,82,60,46,21,55,78,30,6,6,72,193,4,29500000,4000000,10/2/1991,Right,Oklahoma
Texans,Kevin,Johnson,CB,30,74,88,89,63,92,78,70,55,25,6,6,6,6,15,15,35,35,64,92,60,82,92,82,31,64,70,25,60,70,53,35,40,46,70,78,70,68,60,45,13,64,80,12,6,6,72,185,3,10874375,1390000,8/5/1992,Right,Wake Forest
Texans,Johnson,Bademosi,CB,23,72,90,88,68,88,68,64,71,42,11,15,10,10,38,29,35,35,67,95,71,93,85,84,61,57,51,45,67,65,49,59,51,55,66,68,70,75,60,33,16,66,70,42,15,15,72,206,6,3750000,2500000,7/23/1990,Right,Stanford
Texans,Jermaine,Kelly Jr,CB,35,67,88,91,63,82,58,57,60,20,6,6,6,6,18,17,35,35,56,82,56,87,92,78,28,65,63,29,69,74,50,28,37,47,74,58,75,71,60,54,15,60,70,22,6,6,72,196,0,2515799,100000,2/26/1995,Right,San Jose St.
Texans,Andre,Hal,SS,29,86,92,90,70,86,85,71,65,30,6,6,6,6,18,19,35,35,61,87,40,94,89,65,30,72,65,35,69,75,61,30,35,63,87,85,84,86,64,40,13,52,83,32,6,6,70,195,4,15297000,1500000,5/30/1992,Right,Vanderbilt
Texans,Kareem,Jackson,SS,25,80,89,89,60,82,79,77,50,22,1,1,1,1,10,10,30,30,67,81,44,90,85,67,20,37,70,10,70,80,52,50,39,63,88,79,78,80,64,39,17,55,80,10,1,1,70,185,7,36000000,9000000,4/10/1988,Right,Alabama
Texans,Tyrann,Mathieu,FS,32,93,90,93,61,92,90,81,68,35,21,26,20,17,25,22,35,35,74,86,84,81,92,85,35,86,88,55,86,93,60,41,69,58,81,90,89,91,66,55,26,84,87,25,19,27,69,186,5,4500000,2000000,5/13/1992,Right,LSU
Texans,Justin,Reid,FS,20,75,92,90,68,88,61,67,63,26,11,15,10,10,18,13,35,35,73,87,55,94,91,85,31,43,57,47,61,71,66,39,46,61,82,61,72,78,61,63,13,71,71,22,15,15,73,202,0,4029608,1030000,2/15/1997,Right,Stanford
Texans,A.J.,Moore,FS,33,67,92,92,63,81,57,60,65,22,6,6,6,6,19,17,35,35,63,82,39,87,91,81,10,76,72,35,75,78,44,30,35,57,78,57,67,72,60,48,16,56,70,15,6,6,71,200,0,1710000,0,12/15/1995,Right,Ole Miss
Texans,Natrell,Jamerson,FS,31,67,92,92,74,81,51,63,66,26,6,6,6,6,19,11,35,35,72,85,75,88,86,78,33,58,71,45,65,73,64,26,39,51,75,51,67,73,60,53,25,82,63,25,6,6,72,198,0,2460000,0,12/15/1995,Right,Wisconsin
Texans,Ka'imi,Fairbairn,K,7,73,74,71,39,64,59,37,45,39,30,35,30,25,88,78,20,15,35,69,10,83,89,65,10,25,15,10,10,10,17,10,10,13,22,21,14,20,25,20,15,17,10,15,20,20,72,190,2,1620000,0,1/29/1994,Right,UCLA
Texans,Trevor,Daniel,P,8,72,73,83,68,59,48,35,45,35,30,35,30,25,92,74,15,15,32,79,10,84,75,65,10,30,25,15,20,25,20,15,20,25,35,10,15,20,12,10,10,12,10,12,20,20,73,225,0,1710000,0,12/8/1994,Right,Tennessee
#Team = Titans Players:53
#team,firstName,lastName,position,jerseyNum,ovr,speed,acceleration,strength,agility,awareness,catching,carrying,throwPower,throwAccuracy,throwAccuracyShort,throwAccuracyMid,throwAccuracyDeep,kickPower,kickAccuracy,runBlock,passBlock,tackle,jumping,kickReturn,injury,stamina,toughness,trucking,elusiveness,bCVision,stiffArm,spinMove,jukeMove,impactBlocking,powerMoves,finesseMoves,blockShedding,pursuit,playRecognition,manCoverage,zoneCoverage,spectacularCatch,catchInTraffic,routeRunning,hitPower,press,release,playAction,throwOnTheRun,height,weight,yearsPro,totalSalary,signingBonus,plyrBirthdate,plyrHandedness,college
Titans,Marcus,Mariota,QB,8,80,88,90,60,90,82,60,66,92,81,87,79,77,40,36,28,20,28,89,10,92,97,95,40,79,90,57,81,83,38,10,10,25,35,31,10,24,31,26,29,12,10,23,83,87,76,222,3,21627000,3960000,10/30/1993,Right,Oregon
Titans,Blaine,Gabbert,QB,7,70,83,83,66,79,77,28,50,88,76,82,76,72,22,22,20,24,26,74,10,90,88,89,30,53,77,46,65,69,21,10,10,25,30,32,11,31,15,15,13,15,10,15,73,77,76,235,7,3000000,1000000,10/15/1989,Right,Missouri
Titans,Dion,Lewis,HB,33,87,90,92,62,95,81,73,88,42,28,35,30,20,20,16,35,65,29,79,82,79,89,77,61,90,83,75,88,91,30,10,10,20,44,28,11,20,66,65,55,12,10,70,15,41,68,195,7,17550000,2250000,9/27/1990,Right,Pittsburgh
Titans,Derrick,Henry,HB,22,86,89,88,85,87,87,61,95,31,21,25,20,20,21,20,41,61,44,88,36,90,89,92,90,76,82,88,72,84,47,11,12,36,41,20,14,19,57,55,48,33,16,46,15,15,75,247,2,5400000,2100000,7/17/1994,Right,Alabama
Titans,David,Fluellen,HB,32,60,83,87,67,88,62,53,77,45,36,40,35,33,20,22,45,43,39,87,65,85,89,84,83,59,82,74,76,73,45,30,30,35,35,22,18,25,52,51,35,35,15,59,33,40,71,224,4,1020000,0,1/29/1992,Right,Toledo
Titans,Rishard,Matthews,WR,18,82,89,90,70,87,90,89,78,28,10,15,10,6,26,19,60,47,31,88,76,88,93,86,67,70,85,64,88,81,45,10,10,52,37,27,10,21,86,87,84,12,10,79,6,10,72,217,6,12750000,830000,10/12/1989,Right,Nevada
Titans,Corey,Davis,WR,84,80,90,92,72,91,72,84,74,33,21,26,20,18,18,18,59,57,31,92,20,87,91,87,61,74,84,80,72,86,62,10,10,37,36,26,20,28,88,84,83,27,17,85,24,27,75,209,1,25520000,16700000,1/11/1995,Right,W. Michigan
Titans,Taywan,Taylor,WR,13,76,92,94,63,93,67,82,73,28,18,23,18,13,23,17,40,38,31,90,75,94,93,86,44,82,84,51,74,82,51,10,10,32,37,24,12,17,86,77,79,22,15,83,20,26,71,203,1,3748000,920000,3/2/1995,Right,W. Kentucky
Titans,Tajae,Sharpe,WR,19,75,87,91,66,92,74,86,72,29,10,15,10,6,23,22,56,38,28,90,67,89,88,81,36,77,81,44,73,80,45,11,11,26,30,21,16,24,85,79,78,15,16,74,6,10,74,194,2,2610000,270000,12/23/1994,Right,Massachusetts
Titans,Michael,Campanaro,WR,10,67,90,92,66,88,72,82,69,35,20,25,20,15,25,24,52,32,33,90,89,76,91,86,42,78,77,72,80,84,40,10,10,35,10,15,20,21,75,79,64,12,20,62,10,15,69,191,4,790000,40000,1/25/1991,Right,Wake Forest
Titans,Cameron,Batson,WR,17,65,93,91,56,92,56,76,68,31,10,15,10,6,17,18,45,30,35,92,81,87,88,80,37,78,78,37,74,79,44,10,10,30,40,25,12,25,72,72,68,15,15,62,6,10,68,175,0,1710000,0,12/20/1995,Right,Texas Tech
Titans,Darius,Jennings,WR,15,65,90,94,61,91,65,79,72,28,10,15,10,6,24,22,49,30,27,89,76,90,88,72,28,76,78,31,76,80,40,10,10,27,37,20,13,25,72,73,64,12,18,55,6,10,70,169,2,1200000,0,6/28/1992,Right,Virginia
Titans,Delanie,Walker,TE,82,93,85,85,78,84,93,93,74,35,10,15,10,6,22,25,79,59,41,87,44,88,89,75,77,64,68,85,45,62,79,10,10,49,55,40,10,25,81,84,81,25,25,79,6,10,74,248,12,18200000,5830000,8/12/1984,Right,Central Missouri
Titans,Jonnu,Smith,TE,81,74,85,87,78,76,73,81,75,35,6,6,6,6,26,26,53,55,29,88,20,89,88,80,68,71,75,78,69,80,68,25,25,30,41,15,15,20,75,77,62,37,10,63,6,6,75,248,1,3181000,700000,8/22/1995,Right,FIU
Titans,Luke,Stocker,TE,88,73,80,87,75,74,65,75,73,42,10,15,10,6,14,22,77,64,45,80,10,83,95,90,76,40,75,72,65,64,72,20,30,50,45,22,11,27,63,72,58,25,25,80,6,10,78,253,7,1565000,0,7/17/1988,Right,Tennessee
Titans,Taylor,Lewan,LT,77,85,76,86,91,74,91,53,46,16,6,6,6,6,21,23,76,85,39,76,11,89,90,89,40,20,35,40,30,30,88,10,10,25,23,10,12,12,35,35,24,25,10,40,6,6,79,309,4,78341000,11000000,7/21/1991,Right,Michigan
Titans,Jack,Conklin,RT,78,81,72,81,87,62,88,24,29,22,5,5,5,5,18,19,82,84,34,65,9,92,88,95,24,14,12,15,12,11,87,15,14,26,29,19,11,14,15,15,8,24,10,16,5,5,78,308,2,15900000,2670000,8/17/1994,Right,Michigan St.
Titans,Kevin,Pamphile,RT,66,67,73,80,82,66,70,25,35,22,6,6,6,6,21,20,72,71,50,78,10,93,75,75,19,11,15,15,10,10,77,50,35,39,35,19,10,15,12,15,6,44,10,12,6,6,77,315,4,1000000,400000,11/27/1990,Right,Purdue
Titans,Dennis,Kelly,RT,71,67,59,77,86,63,73,40,40,30,6,6,6,6,25,25,73,70,33,73,10,92,85,83,20,12,10,30,10,10,79,10,10,20,27,15,12,15,15,15,8,25,10,15,6,6,80,321,6,3225000,400000,1/16/1990,Right,Purdue
Titans,Quinton,Spain,LG,67,75,70,80,84,50,85,30,40,30,6,6,6,6,20,20,76,78,40,78,10,95,76,90,20,10,20,40,10,10,83,20,10,20,30,10,10,10,10,10,6,30,10,20,6,6,76,330,3,1900000,0,1/1/1992,Right,West Virginia
Titans,Aaron,Stinnie,LG,61,61,50,72,82,63,45,35,15,21,6,6,6,6,16,12,71,72,29,68,10,90,81,86,15,10,10,10,10,10,75,10,10,20,23,10,12,12,12,10,6,12,10,12,6,6,75,312,0,1710000,0,2/18/1994,Right,J. Madison
Titans,Josh,Kline,RG,64,78,69,81,83,63,82,40,40,30,6,6,6,6,21,20,72,82,39,76,10,90,82,74,20,15,15,30,10,14,82,10,10,20,29,15,12,15,35,25,12,20,10,15,6,6,75,300,5,24500000,2000000,12/29/1989,Right,Kent State
Titans,Ben,Jones,C,60,80,60,77,88,62,87,32,40,12,6,6,6,6,11,15,78,81,40,80,10,92,90,93,15,10,10,10,10,10,83,10,10,33,32,22,10,12,12,10,6,12,10,12,6,6,75,308,6,12000000,3500000,7/2/1989,Right,Georgia
Titans,Corey,Levin,C,62,64,67,80,85,66,61,25,22,16,6,6,6,6,21,23,73,72,32,67,11,89,81,83,38,22,25,31,15,23,80,10,10,28,35,25,15,20,18,23,10,36,10,14,6,6,76,307,1,2465000,110000,8/12/1994,Right,Tenn-Chat
Titans,DaQuan,Jones,LE,90,81,61,79,88,66,87,24,40,16,6,6,6,6,7,17,45,45,87,76,10,90,78,75,15,10,10,20,10,10,87,78,63,82,84,87,20,27,15,15,9,78,19,15,6,6,76,322,4,17000000,4000000,12/17/1991,Right,Penn State
Titans,Matt,Dickerson,LE,92,62,70,79,80,70,46,30,26,13,6,6,6,6,14,12,45,45,78,76,10,84,79,86,26,12,13,29,11,17,81,70,65,77,77,46,22,33,12,10,5,76,10,12,6,6,77,292,0,1710000,0,11/9/1995,Right,UCLA
Titans,Jurrell,Casey,RE,99,89,71,80,92,70,93,27,40,15,6,6,6,6,15,14,45,45,89,65,10,92,92,76,24,20,21,29,10,10,89,90,75,85,84,93,22,28,15,15,9,86,12,15,6,6,73,305,7,58731000,8000000,12/5/1989,Right,USC
Titans,Bennie,Logan,DT,96,79,68,78,89,63,80,37,45,19,6,6,6,6,25,21,45,45,87,69,10,92,79,74,45,15,28,35,30,25,87,74,55,78,80,80,20,35,15,15,8,78,10,25,6,6,74,315,5,2100000,1900000,12/28/1989,Right,LSU
Titans,Austin,Johnson,DT,94,74,64,79,83,70,78,29,32,23,6,6,6,6,17,17,45,45,83,75,9,89,83,89,29,15,24,25,17,17,79,77,60,75,79,78,22,29,16,14,7,80,13,15,6,6,76,314,2,5660000,2300000,5/8/1994,Right,Penn State
Titans,Derrick,Morgan,LOLB,91,76,77,86,82,77,77,44,35,19,6,6,6,6,8,11,45,45,77,72,10,87,90,87,35,15,25,10,10,10,83,82,70,67,79,77,50,61,15,15,8,79,20,15,6,6,75,261,8,28000000,6000000,1/6/1989,Right,Georgia Tech
Titans,Aaron,Wallace,LOLB,52,67,86,88,81,83,50,45,40,25,6,6,6,6,14,12,45,45,75,84,10,88,84,82,24,33,32,29,28,36,71,76,73,71,78,50,53,61,20,15,8,78,20,30,6,6,74,242,2,2420000,80000,7/8/1993,Right,UCLA
Titans,Sharif,Finch,LOLB,56,63,84,87,77,82,46,30,22,23,6,6,6,6,16,11,45,45,78,76,10,83,84,82,37,33,36,38,31,37,73,67,73,68,79,46,36,44,23,25,10,77,27,14,6,6,76,250,0,1710000,10000,10/1/1995,Right,Temple
